========================================================
       MARATHON 28,000,000 RUNS PERFORMANCE LOG         
========================================================
Run_Index	Scalar_ns	AVX2_ns	Speedup
1930000	40559	35820	1.13x
1940000	40578	36482	1.11x
1950000	40553	36533	1.11x
1960000	82574	58199	1.42x
1970000	40556	36462	1.11x
1980000	40687	36423	1.12x
1990000	40638	35852	1.13x
2000000	40604	36421	1.11x
2010000	42081	37296	1.13x
2020000	40581	35845	1.13x
2030000	39899	36019	1.11x
2040000	39876	35407	1.13x
2050000	40614	36448	1.11x
2060000	40380	35865	1.13x
2070000	40657	36529	1.11x
2080000	40595	35877	1.13x
2090000	74988	37203	2.02x
2100000	40615	35898	1.13x
2110000	40644	36461	1.11x
2120000	40610	36561	1.11x
2130000	42771	37845	1.13x
2140000	40558	36535	1.11x
2150000	42050	37933	1.11x
2160000	42017	37839	1.11x
2170000	41202	35939	1.15x
2180000	39911	35952	1.11x
2190000	40505	35829	1.13x
2200000	42193	50856	0.83x
2210000	40608	36449	1.11x
2220000	40603	36488	1.11x
2230000	41194	36427	1.13x
2240000	73780	37489	1.97x
2250000	42000	37300	1.13x
2260000	40554	35899	1.13x
2270000	40592	35955	1.13x
2280000	40549	35843	1.13x
2290000	68035	60768	1.12x
2300000	42084	37848	1.11x
2310000	59542	53467	1.11x
2320000	42079	37850	1.11x
2330000	40608	36571	1.11x
2340000	40611	35923	1.13x
2350000	39885	36009	1.11x
2360000	41136	36436	1.13x
2370000	40687	35887	1.13x
2380000	40599	35895	1.13x
2390000	40562	36361	1.12x
2400000	40579	36486	1.11x
2410000	40547	36440	1.11x
2420000	40596	55109	0.74x
2430000	42168	37823	1.11x
2440000	40601	36483	1.11x
2450000	40610	36469	1.11x
2460000	40723	55393	0.74x
2470000	40666	36414	1.12x
2480000	40605	36457	1.11x
2490000	40656	36428	1.12x
2500000	39867	35956	1.11x
2510000	40640	36381	1.12x
2520000	60034	38700	1.55x
2530000	41197	36436	1.13x
2540000	40606	36451	1.11x
2550000	42116	37726	1.12x
2560000	40597	36518	1.11x
2570000	42043	37309	1.13x
2580000	40586	35870	1.13x
2590000	40566	36500	1.11x
2600000	40532	36481	1.11x
2610000	40682	54070	0.75x
2620000	40724	35872	1.14x
2630000	40713	35937	1.13x
2640000	40569	35888	1.13x
2650000	40575	36420	1.11x
2660000	40585	36467	1.11x
2670000	40560	36470	1.11x
2680000	40616	36474	1.11x
2690000	40476	36452	1.11x
2700000	40637	36560	1.11x
2710000	41057	36434	1.13x
2720000	41178	36345	1.13x
2730000	56223	37545	1.50x
2740000	40657	36484	1.11x
2750000	56049	37177	1.51x
2760000	40597	36499	1.11x
2770000	40483	36511	1.11x
2780000	40597	36488	1.11x
2790000	40650	35803	1.14x
2800000	73992	37413	1.98x
2810000	42119	37765	1.12x
2820000	40649	36486	1.11x
2830000	40607	36547	1.11x
2840000	42881	37321	1.15x
2850000	40594	36476	1.11x
2860000	40561	35883	1.13x
2870000	42009	37861	1.11x
2880000	40599	35926	1.13x
2890000	42087	37897	1.11x
2900000	41307	35845	1.15x
2910000	39854	36038	1.11x
2920000	40639	36457	1.11x
2930000	40633	36479	1.11x
2940000	41341	37376	1.11x
2950000	40599	35818	1.13x
2960000	40652	36466	1.11x
2970000	40581	35883	1.13x
2980000	40628	36424	1.12x
2990000	40570	35887	1.13x
3000000	40631	36419	1.12x
3010000	42313	53033	0.80x
3020000	40617	36426	1.12x
3030000	40620	36512	1.11x
3040000	40592	36555	1.11x
3050000	40627	35910	1.13x
3060000	40607	36511	1.11x
3070000	40576	36528	1.11x
3080000	63518	51807	1.23x
3090000	40612	36462	1.11x
3100000	40698	36467	1.12x
3110000	40637	36448	1.11x
3120000	40643	36506	1.11x
3130000	40549	35835	1.13x
3140000	40657	36556	1.11x
3150000	40559	36395	1.11x
3160000	40613	35920	1.13x
3170000	40664	36428	1.12x
3180000	40492	60406	0.67x
3190000	40592	36499	1.11x
3200000	42193	37847	1.11x
3210000	40644	35827	1.13x
3220000	40585	36467	1.11x
3230000	42040	37889	1.11x
3240000	42012	37864	1.11x
3250000	40608	35950	1.13x
3260000	42640	37892	1.13x
3270000	56218	51427	1.09x
3280000	40580	36401	1.11x
3290000	42286	52021	0.81x
3300000	40697	36426	1.12x
3310000	40707	36399	1.12x
3320000	40548	36528	1.11x
3330000	42089	37238	1.13x
3340000	40642	36500	1.11x
3350000	40526	36492	1.11x
3360000	59785	37368	1.60x
3370000	40625	35842	1.13x
3380000	40635	36533	1.11x
3390000	40605	36428	1.11x
3400000	41276	35909	1.15x
3410000	40641	35820	1.13x
3420000	57666	35921	1.61x
3430000	40552	36497	1.11x
3440000	40607	36437	1.11x
3450000	41349	36398	1.14x
3460000	40630	36439	1.12x
3470000	40604	36521	1.11x
3480000	40546	36497	1.11x
3490000	40648	35763	1.14x
3500000	40635	35779	1.14x
3510000	40564	36478	1.11x
3520000	57196	35930	1.59x
3530000	41250	36479	1.13x
3540000	40643	36552	1.11x
3550000	42129	37798	1.11x
3560000	40647	35828	1.13x
3570000	40585	36460	1.11x
3580000	40629	36565	1.11x
3590000	40568	35903	1.13x
3600000	40528	36484	1.11x
3610000	41347	37289	1.11x
3620000	55576	37450	1.48x
3630000	40654	36492	1.11x
3640000	59793	37484	1.60x
3650000	40677	35993	1.13x
3660000	39808	36005	1.11x
3670000	42093	37878	1.11x
3680000	42097	37972	1.11x
3690000	42174	37837	1.11x
3700000	40597	36535	1.11x
3710000	40584	36515	1.11x
3720000	40594	36498	1.11x
3730000	40602	35915	1.13x
3740000	56120	37337	1.50x
3750000	39752	35959	1.11x
3760000	40534	36394	1.11x
3770000	41327	36672	1.13x
3780000	40618	36515	1.11x
3790000	40478	36426	1.11x
3800000	40500	36504	1.11x
3810000	40602	35858	1.13x
3820000	40653	35900	1.13x
3830000	40637	36476	1.11x
3840000	42167	37216	1.13x
3850000	42083	37870	1.11x
3860000	69333	52847	1.31x
3870000	40493	35878	1.13x
3880000	41142	36348	1.13x
3890000	57671	54767	1.05x
3900000	40532	36398	1.11x
3910000	59162	57447	1.03x
3920000	67202	73606	0.91x
3930000	42138	37788	1.12x
3940000	40531	36410	1.11x
3950000	50180	37240	1.35x
3960000	40630	36456	1.11x
3970000	45851	39905	1.15x
3980000	40628	36399	1.12x
3990000	42094	37823	1.11x
4000000	40624	36495	1.11x
4010000	42018	37265	1.13x
4020000	40646	36475	1.11x
4030000	40519	36430	1.11x
4040000	40546	36492	1.11x
4050000	40678	36498	1.11x
4060000	40681	36457	1.12x
4070000	40432	36037	1.12x
4080000	40670	36457	1.12x
4090000	41364	35411	1.17x
4100000	40558	35915	1.13x
4110000	40709	36486	1.12x
4120000	40507	36425	1.11x
4130000	42191	37842	1.11x
4140000	40608	35931	1.13x
4150000	40590	35892	1.13x
4160000	40502	36445	1.11x
4170000	40595	36387	1.12x
4180000	40627	35981	1.13x
4190000	40605	35834	1.13x
4200000	63864	37372	1.71x
4210000	40607	36529	1.11x
4220000	40693	36507	1.11x
4230000	40535	36504	1.11x
4240000	40643	35871	1.13x
4250000	42183	37843	1.11x
4260000	40557	60427	0.67x
4270000	40598	36513	1.11x
4280000	40602	35878	1.13x
4290000	40612	36410	1.12x
4300000	40595	36425	1.11x
4310000	42124	37862	1.11x
4320000	40665	35843	1.13x
4330000	40627	35912	1.13x
4340000	40602	36485	1.11x
4350000	40574	36441	1.11x
4360000	42094	37816	1.11x
4370000	40577	36468	1.11x
4380000	39839	35955	1.11x
4390000	40668	35891	1.13x
4400000	40613	36488	1.11x
4410000	41233	36424	1.13x
4420000	40593	35845	1.13x
4430000	40615	36450	1.11x
4440000	41219	36471	1.13x
4450000	40610	35944	1.13x
4460000	40658	36480	1.11x
4470000	40546	36463	1.11x
4480000	66767	58558	1.14x
4490000	40689	36431	1.12x
4500000	42105	51752	0.81x
4510000	40613	36503	1.11x
4520000	40619	36518	1.11x
4530000	42322	86171	0.49x
4540000	40565	35916	1.13x
4550000	40628	36371	1.12x
4560000	40497	64622	0.63x
4570000	40689	36465	1.12x
4580000	41136	36411	1.13x
4590000	39898	35282	1.13x
4600000	40668	35880	1.13x
4610000	40611	35888	1.13x
4620000	40587	36408	1.11x
4630000	42027	37789	1.11x
4640000	42248	37875	1.12x
4650000	43232	51580	0.84x
4660000	40628	36538	1.11x
4670000	40610	55611	0.73x
4680000	59161	37291	1.59x
4690000	40630	36469	1.11x
4700000	40659	36479	1.11x
4710000	40590	36467	1.11x
4720000	42036	37884	1.11x
4730000	40603	35878	1.13x
4740000	41187	36491	1.13x
4750000	40636	35838	1.13x
4760000	73727	38179	1.93x
4770000	42148	37848	1.11x
4780000	41209	36540	1.13x
4790000	40632	35774	1.14x
4800000	40543	36516	1.11x
4810000	40569	36502	1.11x
4820000	41282	35884	1.15x
4830000	40545	36527	1.11x
4840000	40512	36472	1.11x
4850000	40594	35938	1.13x
4860000	40661	35895	1.13x
4870000	40615	35855	1.13x
4880000	40648	36455	1.12x
4890000	40727	35896	1.13x
4900000	42652	37749	1.13x
4910000	40527	36438	1.11x
4920000	40633	36693	1.11x
4930000	40642	36500	1.11x
4940000	40634	35905	1.13x
4950000	40529	36424	1.11x
4960000	40675	36506	1.11x
4970000	41266	36539	1.13x
4980000	40582	36398	1.11x
4990000	40578	36553	1.11x
5000000	56129	37228	1.51x
5010000	40631	36535	1.11x
5020000	40546	36443	1.11x
5030000	40568	35871	1.13x
5040000	63435	37417	1.70x
5050000	40635	36403	1.12x
5060000	40635	36497	1.11x
5070000	41310	35923	1.15x
5080000	40640	36485	1.11x
5090000	41363	36459	1.13x
5100000	40588	36417	1.11x
5110000	42107	37819	1.11x
5120000	40617	36425	1.12x
5130000	40620	35846	1.13x
5140000	42173	49923	0.84x
5150000	40557	36468	1.11x
5160000	46144	53198	0.87x
5170000	40630	36476	1.11x
5180000	40590	36520	1.11x
5190000	40632	36516	1.11x
5200000	40654	35841	1.13x
5210000	42107	37823	1.11x
5220000	39843	35997	1.11x
5230000	40671	36492	1.11x
5240000	40654	35954	1.13x
5250000	42134	37813	1.11x
5260000	42104	37844	1.11x
5270000	65356	52575	1.24x
5280000	40522	36473	1.11x
5290000	40730	35864	1.14x
5300000	41260	36486	1.13x
5310000	41162	35849	1.15x
5320000	59663	37432	1.59x
5330000	39910	55657	0.72x
5340000	42113	37224	1.13x
5350000	41276	36477	1.13x
5360000	40598	36548	1.11x
5370000	40524	36455	1.11x
5380000	39881	35990	1.11x
5390000	57246	35896	1.59x
5400000	40536	35807	1.13x
5410000	41191	36434	1.13x
5420000	40578	35870	1.13x
5430000	41220	36464	1.13x
5440000	40658	36405	1.12x
5450000	40645	36479	1.11x
5460000	40527	36388	1.11x
5470000	40616	36450	1.11x
5480000	42178	37870	1.11x
5490000	57239	35983	1.59x
5500000	40515	36470	1.11x
5510000	41372	36445	1.14x
5520000	40607	36484	1.11x
5530000	40609	36411	1.12x
5540000	39877	36025	1.11x
5550000	40677	36459	1.12x
5560000	57458	35949	1.60x
5570000	40602	36503	1.11x
5580000	54504	35982	1.51x
5590000	40599	36495	1.11x
5600000	62786	51723	1.21x
5610000	41108	36453	1.13x
5620000	39902	35340	1.13x
5630000	40683	36421	1.12x
5640000	40601	35748	1.14x
5650000	40607	40856	0.99x
5660000	40586	36436	1.11x
5670000	40546	36533	1.11x
5680000	40594	35840	1.13x
5690000	42164	37175	1.13x
5700000	40498	36447	1.11x
5710000	40543	36454	1.11x
5720000	39803	35949	1.11x
5730000	41157	36445	1.13x
5740000	40639	36500	1.11x
5750000	40593	35959	1.13x
5760000	39866	35272	1.13x
5770000	40591	36489	1.11x
5780000	62542	35909	1.74x
5790000	40577	36512	1.11x
5800000	42124	37848	1.11x
5810000	42151	37190	1.13x
5820000	40611	36495	1.11x
5830000	40648	36472	1.11x
5840000	41240	36559	1.13x
5850000	40541	36491	1.11x
5860000	40550	36512	1.11x
5870000	41148	35845	1.15x
5880000	59837	51778	1.16x
5890000	39885	35938	1.11x
5900000	40628	50911	0.80x
5910000	40643	36542	1.11x
5920000	57034	35882	1.59x
5930000	81505	56824	1.43x
5940000	40590	36492	1.11x
5950000	48211	51471	0.94x
5960000	41276	35867	1.15x
5970000	57133	35895	1.59x
5980000	40667	36387	1.12x
5990000	40584	36581	1.11x
6000000	40514	35907	1.13x
6010000	40626	36572	1.11x
6020000	42088	37205	1.13x
6030000	41285	36554	1.13x
6040000	40662	36586	1.11x
6050000	41256	36425	1.13x
6060000	42123	37839	1.11x
6070000	40639	36463	1.11x
6080000	40593	36508	1.11x
6090000	41257	36574	1.13x
6100000	40690	36481	1.12x
6110000	42050	37912	1.11x
6120000	40590	36491	1.11x
6130000	40603	36501	1.11x
6140000	39850	35940	1.11x
6150000	40510	36363	1.11x
6160000	63730	37877	1.68x
6170000	40620	36507	1.11x
6180000	40610	35932	1.13x
6190000	42185	37318	1.13x
6200000	40646	36570	1.11x
6210000	40558	36496	1.11x
6220000	40634	35935	1.13x
6230000	40594	36473	1.11x
6240000	40455	36426	1.11x
6250000	40514	36486	1.11x
6260000	41171	36398	1.13x
6270000	42036	37716	1.11x
6280000	40516	36517	1.11x
6290000	40591	36427	1.11x
6300000	42081	37855	1.11x
6310000	39883	35887	1.11x
6320000	40540	36414	1.11x
6330000	40498	36460	1.11x
6340000	42027	37794	1.11x
6350000	40551	36416	1.11x
6360000	41285	36461	1.13x
6370000	40704	36400	1.12x
6380000	49794	36042	1.38x
6390000	50964	35997	1.42x
6400000	40663	36524	1.11x
6410000	41355	36505	1.13x
6420000	41214	35882	1.15x
6430000	42167	37843	1.11x
6440000	78401	37352	2.10x
6450000	40615	36451	1.11x
6460000	40556	36461	1.11x
6470000	40640	36477	1.11x
6480000	40604	36466	1.11x
6490000	40581	35856	1.13x
6500000	40681	36494	1.11x
6510000	40594	36463	1.11x
6520000	50776	37356	1.36x
6530000	40643	36450	1.12x
6540000	40643	36520	1.11x
6550000	40509	36491	1.11x
6560000	40648	35857	1.13x
6570000	40679	36458	1.12x
6580000	40569	35874	1.13x
6590000	40621	55522	0.73x
6600000	42150	37865	1.11x
6610000	40632	36530	1.11x
6620000	40595	35885	1.13x
6630000	40631	35850	1.13x
6640000	40583	36449	1.11x
6650000	41154	36427	1.13x
6660000	42122	37801	1.11x
6670000	40565	35832	1.13x
6680000	41390	36431	1.14x
6690000	42707	37857	1.13x
6700000	40662	36332	1.12x
6710000	41251	36511	1.13x
6720000	42260	51406	0.82x
6730000	40570	36001	1.13x
6740000	40595	36460	1.11x
6750000	40652	36416	1.12x
6760000	40594	35897	1.13x
6770000	41222	36504	1.13x
6780000	40514	36525	1.11x
6790000	41170	36522	1.13x
6800000	42061	37133	1.13x
6810000	42826	37264	1.15x
6820000	40618	36523	1.11x
6830000	40637	36496	1.11x
6840000	40603	36427	1.11x
6850000	42155	37811	1.11x
6860000	40641	36403	1.12x
6870000	51013	35940	1.42x
6880000	40699	36435	1.12x
6890000	42136	37191	1.13x
6900000	40645	36501	1.11x
6910000	41282	36443	1.13x
6920000	41252	36561	1.13x
6930000	40604	36485	1.11x
6940000	40648	36422	1.12x
6950000	40652	55310	0.73x
6960000	40496	36433	1.11x
6970000	40587	36459	1.11x
6980000	41280	36495	1.13x
6990000	40637	36529	1.11x
7000000	63710	37408	1.70x
7010000	40623	36478	1.11x
7020000	40605	35870	1.13x
7030000	40699	36479	1.12x
7040000	40587	36547	1.11x
7050000	42056	37793	1.11x
7060000	40654	36500	1.11x
7070000	42173	51356	0.82x
7080000	40544	36498	1.11x
7090000	40602	36424	1.11x
7100000	40531	36400	1.11x
7110000	40652	36456	1.12x
7120000	40597	36502	1.11x
7130000	40670	35890	1.13x
7140000	40611	36526	1.11x
7150000	40629	35882	1.13x
7160000	40646	40431	1.01x
7170000	40585	36504	1.11x
7180000	40511	36529	1.11x
7190000	40708	36508	1.12x
7200000	40673	35920	1.13x
7210000	40664	36440	1.12x
7220000	40602	35847	1.13x
7230000	40481	36383	1.11x
7240000	39851	35982	1.11x
7250000	40606	36443	1.11x
7260000	40716	35865	1.14x
7270000	42159	37152	1.13x
7280000	59746	37298	1.60x
7290000	40609	35819	1.13x
7300000	40592	36496	1.11x
7310000	42125	37175	1.13x
7320000	41223	55546	0.74x
7330000	41182	36478	1.13x
7340000	40603	35944	1.13x
7350000	40546	36463	1.11x
7360000	40586	36490	1.11x
7370000	40646	35761	1.14x
7380000	41183	36486	1.13x
7390000	65988	35979	1.83x
7400000	40613	36469	1.11x
7410000	40621	36488	1.11x
7420000	40587	36536	1.11x
7430000	40513	35808	1.13x
7440000	40566	36498	1.11x
7450000	39944	36051	1.11x
7460000	40643	36531	1.11x
7470000	40602	36486	1.11x
7480000	40701	35998	1.13x
7490000	40674	35910	1.13x
7500000	40678	36469	1.12x
7510000	41239	54742	0.75x
7520000	42431	51979	0.82x
7530000	40592	35759	1.14x
7540000	40631	36503	1.11x
7550000	40587	38842	1.04x
7560000	59762	37399	1.60x
7570000	41183	35904	1.15x
7580000	40578	36408	1.11x
7590000	40567	36551	1.11x
7600000	40561	36451	1.11x
7610000	40650	36460	1.11x
7620000	40512	36485	1.11x
7630000	40628	36555	1.11x
7640000	40521	36372	1.11x
7650000	40672	36513	1.11x
7660000	40574	35801	1.13x
7670000	40627	35930	1.13x
7680000	42886	37834	1.13x
7690000	40621	36461	1.11x
7700000	40653	35882	1.13x
7710000	39905	35907	1.11x
7720000	40698	35887	1.13x
7730000	40594	36473	1.11x
7740000	40499	36489	1.11x
7750000	40573	36475	1.11x
7760000	47933	53108	0.90x
7770000	40604	36483	1.11x
7780000	40656	36393	1.12x
7790000	40377	35940	1.12x
7800000	40640	36503	1.11x
7810000	40605	35876	1.13x
7820000	40623	36422	1.12x
7830000	40667	36540	1.11x
7840000	59767	37311	1.60x
7850000	40671	36449	1.12x
7860000	62449	35902	1.74x
7870000	40656	36538	1.11x
7880000	57420	35823	1.60x
7890000	40488	35897	1.13x
7900000	40634	35828	1.13x
7910000	40693	36492	1.12x
7920000	40522	36443	1.11x
7930000	40647	36431	1.12x
7940000	40536	36479	1.11x
7950000	42127	37877	1.11x
7960000	39880	35959	1.11x
7970000	39894	35984	1.11x
7980000	40593	35877	1.13x
7990000	41334	36432	1.13x
8000000	40616	36485	1.11x
8010000	40507	35954	1.13x
8020000	40586	36500	1.11x
8030000	42176	37872	1.11x
8040000	40567	36524	1.11x
8050000	40658	36491	1.11x
8060000	43190	37480	1.15x
8070000	40551	35934	1.13x
8080000	40603	36460	1.11x
8090000	40622	35809	1.13x
8100000	40592	36612	1.11x
8110000	40680	36446	1.12x
8120000	59770	57497	1.04x
8130000	41330	37319	1.11x
8140000	41111	35822	1.15x
8150000	40509	36430	1.11x
8160000	40653	36453	1.12x
8170000	64000	58757	1.09x
8180000	41933	37825	1.11x
8190000	40587	36553	1.11x
8200000	40599	36527	1.11x
8210000	40651	36436	1.12x
8220000	42103	37744	1.12x
8230000	41305	36420	1.13x
8240000	40546	35801	1.13x
8250000	54965	35932	1.53x
8260000	40602	36474	1.11x
8270000	40543	36548	1.11x
8280000	40584	36520	1.11x
8290000	40555	35966	1.13x
8300000	40587	36477	1.11x
8310000	40489	36466	1.11x
8320000	40570	36385	1.12x
8330000	42082	37783	1.11x
8340000	40517	36399	1.11x
8350000	40655	36361	1.12x
8360000	40598	36502	1.11x
8370000	40621	36515	1.11x
8380000	41266	36483	1.13x
8390000	41275	35886	1.15x
8400000	57409	37505	1.53x
8410000	40629	36442	1.11x
8420000	41359	56761	0.73x
8430000	40682	36456	1.12x
8440000	41224	35878	1.15x
8450000	40704	36557	1.11x
8460000	42128	37220	1.13x
8470000	40566	35905	1.13x
8480000	42199	37792	1.12x
8490000	40607	36423	1.11x
8500000	40624	36401	1.12x
8510000	40588	35883	1.13x
8520000	40533	36514	1.11x
8530000	42171	37152	1.14x
8540000	41115	35898	1.15x
8550000	41291	35895	1.15x
8560000	40540	35855	1.13x
8570000	40594	36451	1.11x
8580000	42114	37863	1.11x
8590000	40658	36426	1.12x
8600000	39921	35915	1.11x
8610000	42078	37170	1.13x
8620000	40646	35866	1.13x
8630000	40619	36449	1.11x
8640000	41278	36318	1.14x
8650000	40678	36493	1.11x
8660000	40615	35961	1.13x
8670000	40647	55929	0.73x
8680000	47575	37604	1.27x
8690000	40651	35930	1.13x
8700000	40559	35848	1.13x
8710000	40615	36461	1.11x
8720000	40543	35826	1.13x
8730000	42330	38236	1.11x
8740000	42064	37839	1.11x
8750000	41116	36478	1.13x
8760000	40535	36520	1.11x
8770000	40514	36399	1.11x
8780000	40580	36455	1.11x
8790000	40563	36513	1.11x
8800000	56196	37278	1.51x
8810000	40601	35847	1.13x
8820000	42142	60381	0.70x
8830000	39851	35980	1.11x
8840000	40557	36436	1.11x
8850000	40532	35937	1.13x
8860000	41327	36430	1.13x
8870000	40633	36486	1.11x
8880000	40655	36520	1.11x
8890000	42169	52272	0.81x
8900000	40649	36471	1.11x
8910000	41223	36495	1.13x
8920000	56284	37226	1.51x
8930000	42210	37208	1.13x
8940000	40685	36462	1.12x
8950000	40559	55468	0.73x
8960000	42244	65756	0.64x
8970000	40605	36442	1.11x
8980000	45679	37365	1.22x
8990000	40619	36456	1.11x
9000000	40624	36412	1.12x
9010000	40691	35875	1.13x
9020000	40667	35918	1.13x
9030000	40655	36604	1.11x
9040000	40684	36473	1.12x
9050000	41152	36328	1.13x
9060000	40627	36511	1.11x
9070000	40571	36466	1.11x
9080000	40587	46232	0.88x
9090000	40599	36505	1.11x
9100000	39853	35946	1.11x
9110000	40556	36429	1.11x
9120000	40643	36486	1.11x
9130000	40647	36487	1.11x
9140000	42081	37152	1.13x
9150000	40592	36458	1.11x
9160000	41366	36391	1.14x
9170000	40628	36408	1.12x
9180000	40596	36443	1.11x
9190000	40675	36497	1.11x
9200000	40616	36531	1.11x
9210000	40623	36490	1.11x
9220000	40633	36590	1.11x
9230000	40605	36464	1.11x
9240000	63626	37406	1.70x
9250000	40646	36439	1.12x
9260000	40511	36419	1.11x
9270000	40649	35857	1.13x
9280000	56653	49186	1.15x
9290000	40559	36437	1.11x
9300000	40573	36497	1.11x
9310000	40609	35909	1.13x
9320000	40730	36503	1.12x
9330000	40636	36479	1.11x
9340000	40585	54474	0.75x
9350000	41228	36445	1.13x
9360000	40637	36539	1.11x
9370000	40644	35909	1.13x
9380000	40577	36448	1.11x
9390000	40594	36409	1.11x
9400000	40521	36501	1.11x
9410000	40628	36474	1.11x
9420000	40505	36496	1.11x
9430000	41127	35916	1.15x
9440000	40580	36350	1.12x
9450000	40506	36422	1.11x
9460000	40529	36450	1.11x
9470000	40528	36476	1.11x
9480000	40599	36461	1.11x
9490000	40535	35848	1.13x
9500000	40678	35906	1.13x
9510000	41303	36498	1.13x
9520000	76903	64884	1.19x
9530000	42128	37292	1.13x
9540000	56893	37272	1.53x
9550000	40584	36478	1.11x
9560000	42199	37877	1.11x
9570000	40647	36472	1.11x
9580000	40442	35981	1.12x
9590000	40606	35887	1.13x
9600000	42010	37182	1.13x
9610000	40580	36484	1.11x
9620000	40578	35918	1.13x
9630000	40486	36448	1.11x
9640000	40592	36479	1.11x
9650000	40541	36460	1.11x
9660000	40685	36548	1.11x
9670000	40637	36564	1.11x
9680000	40619	60355	0.67x
9690000	40598	36486	1.11x
9700000	39892	35928	1.11x
9710000	40589	36460	1.11x
9720000	59511	37196	1.60x
9730000	40651	36489	1.11x
9740000	40655	36580	1.11x
9750000	41273	35902	1.15x
9760000	40470	36513	1.11x
9770000	40449	35304	1.15x
9780000	42082	37863	1.11x
9790000	40697	36521	1.11x
9800000	73930	37555	1.97x
9810000	41158	36452	1.13x
9820000	40650	36543	1.11x
9830000	41291	36456	1.13x
9840000	40639	36491	1.11x
9850000	40638	36504	1.11x
9860000	40602	36478	1.11x
9870000	41164	36395	1.13x
9880000	42134	35432	1.19x
9890000	40630	35905	1.13x
9900000	42690	37301	1.14x
9910000	41272	36427	1.13x
9920000	40590	36525	1.11x
9930000	40614	36427	1.11x
9940000	42140	37818	1.11x
9950000	40636	36486	1.11x
9960000	46687	38608	1.21x
9970000	40659	35902	1.13x
9980000	40649	36463	1.11x
9990000	40603	35868	1.13x
10000000	40611	35816	1.13x
10010000	40540	36505	1.11x
10020000	40517	36553	1.11x
10030000	40572	36410	1.11x
10040000	42124	37262	1.13x
10050000	40618	35946	1.13x
10060000	40693	55272	0.74x
10070000	40548	35892	1.13x
10080000	83785	58977	1.42x
10090000	40643	36455	1.11x
10100000	40577	36471	1.11x
10110000	40592	36515	1.11x
10120000	40623	36436	1.11x
10130000	42156	37771	1.12x
10140000	40647	36464	1.11x
10150000	40599	36420	1.11x
10160000	40623	36556	1.11x
10170000	40600	35887	1.13x
10180000	40618	36568	1.11x
10190000	42112	37949	1.11x
10200000	40602	36466	1.11x
10210000	40517	36453	1.11x
10220000	40608	36386	1.12x
10230000	40529	35888	1.13x
10240000	40599	35861	1.13x
10250000	40488	35910	1.13x
10260000	41293	36457	1.13x
10270000	40577	35908	1.13x
10280000	40495	36437	1.11x
10290000	40702	36457	1.12x
10300000	40587	36466	1.11x
